Latitude,Longitude,mean_U,mean_V
17.6825,-66.5425,-0.0660067681895093,-0.0383587140439932
17.6825,-66.4867,-0.0629914529914529,-0.0184615384615384
17.6825,-66.431,-0.0759322033898305,-0.0212052730696798
17.6825,-66.3752,-0.0853184165232358,-0.0264888123924268
17.6825,-66.3195,-0.0931136738056013,-0.0262932454695222
17.6825,-66.2638,-0.0921138211382113,-0.0217398373983739
17.6825,-66.208,-0.0850814332247557,-0.015586319218241
17.6825,-66.1523,-0.077191011235955,-0.0047030497592295
17.6825,-66.0965,-0.07314332247557,0.0115798045602605
17.6825,-66.0408,-0.0671006944444444,0.02921875
17.6825,-65.9851,-0.04349173553719,0.0517148760330578
17.6825,-65.9293,-0.021700288184438,0.0644380403458213
17.6825,-65.8736,-0.005610465116279,0.0767151162790697
17.6825,-65.8178,0.0271969696969696,0.0903030303030303
17.6825,-65.7621,0.0426104417670682,0.0972289156626506
17.6825,-65.7064,0.0581739130434782,0.10269565217391298
17.6825,-65.6506,0.0492258064516129,0.0669032258064516
17.6825,-65.5949,0.053163265306122406,0.0294897959183673
17.6825,-65.5391,0.026842105263157803,0.0278947368421052
17.6825,-65.4834,0.0,-0.04
17.7364,-68.0474,0.045000000000000005,-0.0816666666666666
17.7364,-67.9917,0.0029545454545454,-0.0179545454545454
17.7364,-67.936,-0.0179123711340206,0.0299226804123711
17.7364,-67.8802,0.000281690140845,0.014112676056338
17.7364,-67.8245,0.0041591320072332,0.0420795660036166
17.7364,-67.7687,0.0055409836065573,0.0657049180327868
17.7364,-67.713,0.013117088607594902,0.0909968354430379
17.7364,-67.6573,0.0163552833078101,0.12241960183767218
17.7364,-67.6015,0.0190704647676161,0.1383208395802099
17.7364,-67.5458,0.012947214076246301,0.1341202346041055
17.7364,-67.49,0.0032756132756132,0.1264790764790765
17.7364,-67.4343,0.006523605150214501,0.1007010014306151
17.7364,-67.3786,-0.0008022922636103,0.0750859598853868
17.7364,-67.3228,-0.0062840746054519,0.056743185078909596
17.7364,-67.2671,0.012790294627383,0.0370190641247833
17.7364,-67.2113,0.0346153846153846,0.0125641025641025
17.7364,-67.1556,0.0231528046421663,-0.0092456479690522
17.7364,-67.0999,0.0101092896174863,-0.0119125683060109
17.7364,-67.0441,0.0061598746081504,-0.0231347962382445
17.7364,-66.9884,0.0101990811638591,-0.0096784073506891
17.7364,-66.9326,0.0013829787234042,0.0057598784194528
17.7364,-66.8769,-0.0043768996960486,0.015303951367781102
17.7364,-66.8212,-0.011441717791411,0.0135582822085889
17.7364,-66.7654,-0.020108864696734,-4.665629860031138e-05
17.7364,-66.7097,-0.0255076923076923,-0.0239230769230769
17.7364,-66.6539,-0.0394383775351014,-0.0403276131045241
17.7364,-66.5982,-0.0557048092868988,-0.0471641791044776
17.7364,-66.5425,-0.0593983739837398,-0.0322439024390243
17.7364,-66.4867,-0.0556866197183098,-0.0224295774647887
17.7364,-66.431,-0.062326139088729,-0.0092086330935251
17.7364,-66.3752,-0.0651004016064257,-0.0065863453815261
17.7364,-66.3195,-0.0757418111753372,-0.0210404624277456
17.7364,-66.2638,-0.084185639229422,-0.0265674255691768
17.7364,-66.208,-0.0824958123953098,-0.022110552763819
17.7364,-66.1523,-0.0749248747913188,-0.017813021702838
17.7364,-66.0965,-0.0677333333333333,0.0047619047619047
17.7364,-66.0408,-0.05813704496788,0.0297644539614561
17.7364,-65.9851,-0.05776271186440671,0.0355254237288135
17.7364,-65.9293,-0.0339923954372623,0.052509505703422
17.7364,-65.8736,-0.0124150943396226,0.0658490566037735
17.7364,-65.8178,0.0043548387096774,0.0684677419354838
17.7364,-65.7621,0.0260669456066945,0.0880334728033472
17.7364,-65.7064,0.0450520833333333,0.08765625
17.7364,-65.6506,0.0379629629629629,0.0392592592592592
17.7364,-65.5949,0.052727272727272706,0.0327272727272727
17.7903,-67.9917,-0.0166981132075471,0.015377358490565998
17.7903,-67.936,-0.0043956043956043,0.0002197802197802
17.7903,-67.8802,0.0156399132321041,0.0113449023861171
17.7903,-67.8245,0.0247600767754318,0.0041458733205374
17.7903,-67.7687,0.013048387096774102,0.0548064516129032
17.7903,-67.713,0.0052012383900928,0.1118730650154798
17.7903,-67.6573,0.013823975720789,0.134597875569044
17.7903,-67.6015,0.0229456193353474,0.1592447129909365
17.7903,-67.5458,0.0266229985443959,0.1552838427947598
17.7903,-67.49,0.0249002849002849,0.133019943019943
17.7903,-67.4343,0.0185127478753541,0.1058356940509915
17.7903,-67.3786,0.0126241134751773,0.073177304964539
17.7903,-67.3228,0.007457627118643999,0.0461440677966101
17.7903,-67.2671,0.0100706214689265,0.024957627118644
17.7903,-67.2113,0.030182072829131597,0.0080672268907563
17.7903,-67.1556,0.0048625792811839,-0.005644820295983
17.7903,-67.0999,-0.0080970149253731,-0.0073134328358208
17.7903,-67.0441,-0.0223917137476459,-0.0208662900188323
17.7903,-66.9884,-0.0246746575342465,-0.0258904109589041
17.7903,-66.9326,-0.0067073170731706995,0.0082317073170731
17.7903,-66.8769,-0.0063525835866261,0.0136474164133738
17.7903,-66.8212,-0.010611620795107,0.0010244648318042
17.7903,-66.7654,-0.0291107644305772,-0.0298283931357254
17.7903,-66.7097,-0.0311485451761102,-0.041761102603369
17.7903,-66.6539,-0.025987460815046996,-0.0376018808777429
17.7903,-66.5982,-0.056247933884297496,-0.0439834710743801
17.7903,-66.5425,-0.0457866184448462,-0.0453164556962025
17.7903,-66.4867,-0.0008659793814432,-0.0053195876288659
17.7903,-66.431,-0.0168910256410256,0.0228525641025641
17.7903,-66.3752,-0.0388073394495412,0.0281651376146788
17.7903,-66.3195,-0.064147582697201,-0.0038167938931297
17.7903,-66.2638,-0.0811909650924024,-0.0200205338809034
17.7903,-66.208,-0.0764313725490196,-0.0334705882352941
17.7903,-66.1523,-0.0714567901234567,-0.04367901234567901
17.7903,-66.0965,-0.0845583038869258,-0.0278445229681978
17.7903,-66.0408,-0.1011660777385159,0.0080565371024734
17.7903,-65.9851,-0.1055709342560553,0.0354671280276816
17.7903,-65.9293,-0.048927203065134,0.0432183908045976
17.7903,-65.8736,-0.0460402684563758,0.0467785234899328
17.7903,-65.8178,-0.0223699421965317,0.0647976878612716
17.7903,-65.7621,-0.056875,0.09125
17.7903,-65.7064,-0.025,0.1355555555555555
17.8443,-67.936,-0.02,0.13
17.8443,-67.8802,0.0230263157894736,-0.00023026315789469997
17.8443,-67.8245,0.0287826086956521,-0.0088869565217391
17.8443,-67.7687,0.0346362098138747,0.009560067681895
17.8443,-67.713,0.024340490797546,0.0727914110429447
17.8443,-67.6573,0.0210632183908046,0.1402586206896551
17.8443,-67.6015,0.0219744318181818,0.1651988636363636
17.8443,-67.5458,0.0368705547652916,0.1643243243243243
17.8443,-67.49,0.0316807909604519,0.1424858757062146
17.8443,-67.4343,0.026723163841807895,0.1025423728813559
17.8443,-67.3786,0.015084745762711802,0.0645762711864406
17.8443,-67.3228,-0.0082137834036568,0.0461462728551336
17.8443,-67.2671,-0.0192727272727272,0.0219160839160839
17.8443,-67.2113,-0.007877094972067,0.004036312849162
17.8443,-67.1556,-0.0038989898989898,-0.0028080808080808
17.8443,-67.0999,-0.014989816700611,-0.0094908350305498
17.8443,-67.0441,-0.0353754940711462,-0.0261462450592885
17.8443,-66.9884,-0.0253379549393414,-0.0158578856152513
17.8443,-66.9326,-0.0162877442273534,0.0036234458259325
17.8443,-66.8769,-0.014353846153846102,0.0011692307692307
17.8443,-66.8212,-0.0237850467289719,-0.039626168224299
17.8443,-66.7654,-0.0364251207729468,-0.0415136876006441
17.8443,-66.7097,-0.0444976076555024,-0.0476395534290271
17.8443,-66.6539,-0.0764642857142857,-0.0489285714285714
17.8443,-66.5982,-0.0179444444444444,-0.0463148148148148
17.8443,-66.5425,0.0051724137931034,-0.0298985801217038
17.8443,-66.4867,0.0562499999999999,0.0110119047619047
17.8443,-66.431,-0.005813953488372,-0.0196511627906976
17.8443,-66.208,-0.051000000000000004,-0.149
17.8443,-66.1523,-0.12311111111111109,-0.1666666666666666
17.8443,-66.0965,-0.1519607843137254,-0.0950980392156862
17.8443,-66.0408,-0.1705263157894737,-0.0047368421052631
17.8443,-65.9851,-0.2057627118644067,0.0257627118644067
17.8443,-65.9293,-0.2048484848484848,0.0392424242424242
17.8443,-65.8736,-0.1643333333333333,0.0536666666666666
17.8443,-65.8178,-0.1029090909090909,0.0730909090909091
17.8982,-67.9917,0.0133333333333333,0.0466666666666666
17.8982,-67.936,-0.0463636363636363,0.1545454545454545
17.8982,-67.8802,0.0296231884057971,-0.0426666666666666
17.8982,-67.8245,0.0242348754448398,-0.0380782918149466
17.8982,-67.7687,0.0226247987117552,0.0106441223832528
17.8982,-67.713,0.0399180327868852,0.0128360655737704
17.8982,-67.6573,0.034235807860262,0.0963318777292576
17.8982,-67.6015,0.0296521739130434,0.1464057971014492
17.8982,-67.5458,0.0337803138373751,0.1585021398002853
17.8982,-67.49,0.025148095909732,0.1453737658674189
17.8982,-67.4343,0.016112676056338,0.1078450704225352
17.8982,-67.3786,-0.0016363636363636003,0.0672027972027972
17.8982,-67.3228,-0.0241759776536312,0.0468435754189944
17.8982,-67.2671,-0.0229510489510489,0.022013986013986
17.8982,-67.2113,-0.014022346368714998,0.0045670391061452
17.8982,-67.1556,-0.0161825726141078,-0.0071369294605809
17.8982,-67.0999,-0.0160036832412523,-0.0022099447513812
17.8982,-67.0441,-0.0295732838589981,-0.0013543599257884
17.8982,-66.9884,-0.0368911917098445,0.0030310880829014994
17.8982,-66.9326,-0.0463241106719367,0.0208300395256917
17.8982,-66.8769,-0.0482914572864321,-0.0087939698492462
17.8982,-66.8212,-0.0481206496519721,-0.0980974477958236
17.8982,-66.7654,-0.0656728778467908,-0.0602070393374741
17.8982,-66.7097,-0.09405152224824351,-0.041334894613583105
17.8982,-66.6539,-0.0785185185185185,-0.0384045584045584
17.8982,-66.5982,-0.0082899628252788,-0.038996282527881
17.8982,-66.5425,0.0529787234042553,-0.0079078014184397
17.8982,-66.4867,0.131159420289855,0.0304347826086956
17.8982,-66.0965,-0.218125,-0.05375
17.8982,-66.0408,-0.176578947368421,-0.0489473684210526
17.9522,-67.936,-0.0381818181818181,0.18545454545454543
17.9522,-67.8802,0.0083241758241758,-0.0675274725274725
17.9522,-67.8245,0.0177777777777777,-0.0603921568627451
17.9522,-67.7687,0.0206570512820512,-0.0382051282051282
17.9522,-67.713,0.0172552166934189,0.0180898876404494
17.9522,-67.6573,0.050272,0.03768
17.9522,-67.6015,0.0507348242811501,0.0845686900958466
17.9522,-67.5458,0.0382185628742515,0.1197005988023952
17.9522,-67.49,0.013192419825072799,0.1288775510204081
17.9522,-67.4343,-0.0094972067039106,0.10847765363128489
17.9522,-67.3786,-0.0245594405594405,0.085006993006993
17.9522,-67.3228,-0.0322114047287899,0.055076495132127895
17.9522,-67.2671,-0.0509874826147427,0.0459805285118219
18.0061,-67.8245,0.0086016260162601,-0.0913333333333333
18.0061,-67.7687,0.0070813397129186,-0.094896331738437
18.0061,-67.713,0.0125358851674641,-0.0443540669856459
18.0061,-67.6573,0.0317065390749601,0.0090430622009569
18.0061,-67.6015,0.0347049441786283,0.0558692185007974
18.0061,-67.5458,0.0207336523125996,0.0910207336523126
18.0061,-67.49,-0.014896331738436998,0.1291547049441786
18.0061,-67.4343,-0.0334130781499202,0.1213078149920255
18.0061,-67.3786,-0.0256778309409888,0.077097288676236
18.0061,-67.3414,-0.0495454545454545,0.0667272727272727
18.0061,-67.3228,-0.0327272727272727,0.0518022328548644
18.0061,-67.2671,-0.0461084529505582,0.0379904306220095
18.0061,-67.2113,-0.0434928229665071,0.0289952153110047
18.0241,-67.36,-0.023063063063063,0.1101351351351351
18.0241,-67.3228,-0.010942408376963298,0.0714659685863874
18.0241,-67.3042,0.0131547619047619,0.0625
18.0241,-67.2857,0.0068181818181818,0.0662727272727272
18.0241,-67.2671,0.029655172413793097,0.0948275862068965
18.0421,-67.3971,-0.0243326885880077,0.102669245647969
18.0421,-67.3786,-0.0162982005141388,0.0994601542416452
18.0421,-67.36,-0.0109484536082474,0.0643298969072165
18.0421,-67.3414,-0.024855072463768103,0.0723188405797101
18.0421,-67.3228,-0.0229326923076923,0.05848557692307689
18.0421,-67.3042,-0.0600397614314115,0.0415109343936381
18.0421,-67.2857,-0.0379336734693877,0.03375
18.0421,-67.2671,-0.0228146453089244,0.0278032036613272
18.0421,-67.2485,-0.0029141104294478,0.0183742331288343
18.0421,-67.2299,-0.0733333333333333,0.05666666666666661
18.06,-67.7687,-0.0050558213716108,-0.1909090909090909
18.06,-67.713,-0.0018500797448165,-0.1109250398724082
18.06,-67.6573,0.0131578947368421,-0.0529027113237639
18.06,-67.6015,0.0154226475279106,0.014465709728867602
18.06,-67.5458,-0.0064274322169059,0.0819457735247208
18.06,-67.49,-0.0354864433811802,0.12054226475279099
18.06,-67.4343,-0.0405103668261563,0.0983732057416267
18.06,-67.4157,-0.0325736738703339,0.1085461689587426
18.06,-67.3786,-0.0277805077805077,0.0629893529893529
18.06,-67.36,-0.0127454545454545,0.0521090909090909
18.06,-67.3414,-0.0239225589225589,0.0315319865319865
18.06,-67.3228,-0.048,0.038483606557377
18.06,-67.3042,-0.061006600660066,0.0339603960396039
18.06,-67.2857,-0.0563851351351351,0.0296452702702702
18.06,-67.2671,-0.0418704453441295,0.0129473684210526
18.06,-67.2485,-0.0326732673267326,-3.300330033003271e-05
18.06,-67.2299,-0.0285629921259842,0.0032283464566929
18.06,-67.2113,-0.0380686695278969,0.003862660944206
18.078,-67.4715,-0.061711229946524,0.12119429590017819
18.078,-67.4343,-0.0515522875816993,0.1228431372549019
18.078,-67.4157,-0.0258206106870229,0.0571564885496183
18.078,-67.3971,-0.0217704918032786,0.0661147540983606
18.078,-67.3786,-0.0181292517006802,0.0530612244897959
18.078,-67.36,-0.0174295774647887,0.0235211267605633
18.078,-67.3414,-0.0263305785123966,0.0238016528925619
18.078,-67.3228,-0.0539448051948052,0.0268344155844155
18.078,-67.3042,-0.0633993399339934,0.0234653465346534
18.078,-67.2857,-0.05900321543408361,0.0160771704180064
18.078,-67.2671,-0.0456089743589743,0.0052724358974358
18.078,-67.2485,-0.0380990415335463,-0.0035623003194888
18.078,-67.2299,-0.034928,-0.00584
18.078,-67.2113,-0.0330694668820678,-0.0020032310177705
18.096,-67.49,-0.0543502824858757,0.0861581920903954
18.096,-67.4529,-0.0636166666666666,0.12825
18.096,-67.4343,-0.0562027491408934,0.0982130584192439
18.096,-67.4157,-0.0348202614379084,0.066454248366013
18.096,-67.3971,-0.0344145873320537,0.0258349328214971
18.096,-67.3786,-0.0223300970873786,0.0169579288025889
18.096,-67.36,-0.0284779050736497,0.0200490998363338
18.096,-67.3414,-0.0316077170418006,0.0129903536977491
18.096,-67.3228,-0.0534775641025641,0.0263301282051282
18.096,-67.3042,-0.0655072463768115,0.0240418679549114
18.096,-67.2857,-0.062464,0.012528
18.096,-67.2671,-0.04824,0.002032
18.096,-67.2485,-0.040832,-0.005824
18.096,-67.2299,-0.034496,-0.008432
18.096,-67.2113,-0.0340064102564102,-0.0078044871794871
18.114,-67.8245,-0.0347077922077922,-0.22668831168831166
18.114,-67.7687,-0.029824281150159695,-0.2210862619808306
18.114,-67.713,-0.0265654952076677,-0.1861501597444089
18.114,-67.6573,-0.0240988835725677,-0.0973365231259968
18.114,-67.6015,-0.0273482428115016,-0.0097923322683706
18.114,-67.5458,-0.0434664536741214,0.054888178913738
18.114,-67.49,-0.0614035087719298,0.1082456140350877
18.114,-67.4715,-0.0661590524534687,0.1189001692047377
18.114,-67.4529,-0.0732200357781753,0.1238103756708407
18.114,-67.4343,-0.0597758206565252,0.0932425940752602
18.114,-67.3971,-0.042636655948553,0.0229099678456591
18.114,-67.3786,-0.0460688550840672,0.0342994395516413
18.114,-67.36,-0.0379738562091503,0.0041830065359477
18.114,-67.3414,-0.0413621794871794,0.0088461538461538
18.114,-67.3228,-0.057787539936102195,0.0195926517571885
18.114,-67.3042,-0.0690064102564102,0.0151282051282051
18.114,-67.2857,-0.0702236421725239,0.0166773162939297
18.114,-67.2671,-0.0527555910543131,0.0078594249201277
18.114,-67.2485,-0.049392,0.008816
18.114,-67.2299,-0.034224,0.004384
18.114,-67.2113,-0.0388968824940047,-0.0026298960831334
18.132,-67.49,-0.0723732251521298,0.0826774847870182
18.132,-67.4529,-0.0755301794453507,0.123442088091354
18.132,-67.4343,-0.065426731078905,0.1092109500805153
18.132,-67.4157,-0.05730210016155081,0.047011308562197
18.132,-67.3971,-0.05520128824476649,0.0394524959742351
18.132,-67.3786,-0.055698234349919704,0.0157463884430176
18.132,-67.36,-0.0602407704654895,0.0168378812199036
18.132,-67.3414,-0.065952,0.00056
18.132,-67.3228,-0.0759265175718849,0.013833865814696401
18.132,-67.3042,-0.0780990415335463,-0.0021565495207667
18.132,-67.2857,-0.0793290734824281,0.0085623003194888
18.132,-67.2671,-0.069184,0.013344
18.132,-67.2485,-0.056752,0.013728
18.132,-67.2299,-0.0318051118210862,0.00047923322683700005
18.132,-67.2113,-0.031182108626197996,-0.001629392971246
18.1499,-67.4529,-0.0831155778894472,0.12231155778894469
18.1499,-67.4343,-0.0760096153846153,0.109326923076923
18.1499,-67.4157,-0.0731078904991948,0.0921578099838969
18.1499,-67.3971,-0.070288,0.0486399999999999
18.1499,-67.3786,-0.0734134615384615,0.0436057692307692
18.1499,-67.36,-0.0847916666666666,0.0313301282051282
18.1499,-67.3414,-0.0939936102236421,0.026693290734824196
18.1499,-67.3228,-0.093552,0.008304
18.1499,-67.3042,-0.0910383386581469,-0.0007348242811501
18.1499,-67.2857,-0.0838178913738019,-0.0053514376996805
18.1499,-67.2671,-0.073824,0.0085759999999999
18.1499,-67.2485,-0.0586741214057508,0.0078434504792332
18.1499,-67.2299,-0.0415335463258785,0.0001437699680511
18.1499,-67.2113,-0.0226677316293929,-0.0021725239616613
18.1679,-67.8245,-0.053157894736842105,-0.176347687400319
18.1679,-67.7687,-0.0505582137161084,-0.1991387559808612
18.1679,-67.713,-0.0534609250398724,-0.1800318979266347
18.1679,-67.6573,-0.05886762360446571,-0.0979106858054226
18.1679,-67.6015,-0.0695534290271132,-0.0285167464114832
18.1679,-67.5458,-0.0845295055821371,0.0781499202551834
18.1679,-67.49,-0.0845773524720893,0.11480063795853271
18.1679,-67.4715,-0.1096031746031746,0.1143055555555555
18.1679,-67.4529,-0.0938655462184874,0.1388067226890756
18.1679,-67.4343,-0.0789959839357429,0.10513253012048189
18.1679,-67.4157,-0.0856249999999999,0.0918429487179487
18.1679,-67.3971,-0.08344,0.077808
18.1679,-67.3786,-0.0755945730247406,0.0464405426975259
18.1679,-67.36,-0.0948242811501597,0.0556549520766773
18.1679,-67.3414,-0.100736,0.042672
18.1679,-67.3228,-0.0812619808306709,0.014073482428115
18.1679,-67.3042,-0.082923322683706,-0.0009744408945686
18.1679,-67.2857,-0.0699361022364217,-0.005814696485623
18.1679,-67.2671,-0.0579313099041533,0.0019009584664535998
18.1679,-67.2485,-0.044888178913738,0.0018370607028752998
18.1679,-67.2299,-0.0176198083067092,0.0021565495207667
18.1679,-67.2113,-0.0082987220447284,0.002979233226837
18.1859,-67.5086,-0.1179759519038076,0.0694789579158316
18.1859,-67.4715,-0.1074621848739495,0.1424369747899159
18.1859,-67.4529,-0.098327922077922,0.1522564935064935
18.1859,-67.4343,-0.0915090909090909,0.1568181818181818
18.1859,-67.4157,-0.0858974358974359,0.11512820512820508
18.1859,-67.3971,-0.0851694915254237,0.0938983050847457
18.1859,-67.3786,-0.083616,0.064592
18.1859,-67.36,-0.0884504792332268,0.0627795527156549
18.1859,-67.3414,-0.087968,0.050976
18.1859,-67.3228,-0.079312,0.033392
18.1859,-67.3042,-0.071904,0.0088799999999999
18.1859,-67.2857,-0.0511182108626198,-0.0039297124600638
18.1859,-67.2671,-0.0301437699680511,-0.0080031948881789
18.1859,-67.2485,-0.0193290734824281,-0.0007827476038338
18.1859,-67.2299,0.006405750798722,0.0018051118210862
18.1859,-67.2113,0.0528035714285714,0.0103571428571428
18.2039,-67.4715,-0.1121113243761996,0.1605374280230326
18.2039,-67.4529,-0.0946063651591289,0.1559128978224455
18.2039,-67.4343,-0.0856888168557536,0.1477309562398703
18.2039,-67.4157,-0.0759223300970873,0.1188511326860841
18.2039,-67.3971,-0.0693606557377049,0.094639344262295
18.2039,-67.3786,-0.0686885245901639,0.0650819672131147
18.2039,-67.36,-0.064432,0.04584
18.2039,-67.3414,-0.06264,0.03376
18.2039,-67.3228,-0.0520673076923077,0.023701923076923
18.2039,-67.3042,-0.045504,0.00672
18.2039,-67.2857,-0.0328753993610223,-0.0100798722044728
18.2039,-67.2671,-0.0230031948881789,-0.013785942492012702
18.2039,-67.2485,-0.0031789137380191,-0.0034824281150159
18.2039,-67.2299,0.004272,0.010208
18.2219,-67.8802,-0.070531561461794,-0.0800332225913621
18.2219,-67.8245,-0.0674003189792663,-0.10503987240829342
18.2219,-67.7687,-0.0667783094098883,-0.11889952153110038
18.2219,-67.713,-0.0758851674641148,-0.0913397129186602
18.2219,-67.6573,-0.087304625199362,-0.0419776714513556
18.2219,-67.6015,-0.0959649122807017,0.0223923444976076
18.2219,-67.5458,-0.0953907496012759,0.0856299840510366
18.2219,-67.49,-0.0811961722488038,0.1102232854864433
18.2219,-67.4529,-0.0900983606557377,0.175
18.2219,-67.4343,-0.0725659472422062,0.1135651478816946
18.2219,-67.4157,-0.0571299638989169,0.1334296028880866
18.2219,-67.3971,-0.059707792207792196,0.0921266233766233
18.2219,-67.3786,-0.05482591093117399,0.048995951417004
18.2219,-67.36,-0.0409178743961352,0.0319162640901771
18.2219,-67.3414,-0.0408959999999999,0.025472
18.2219,-67.3228,-0.0413418530351437,0.0078354632587859
18.2219,-67.3042,-0.0254326923076923,-0.0087499999999999
18.2219,-67.2857,-0.0207667731629392,-0.0236741214057508
18.2219,-67.2671,-0.0353072625698324,-0.0109417398244213
18.2219,-67.2485,-0.0169648562300319,-0.0068210862619808
18.2219,-67.2299,-0.0066613418530350995,0.0091853035143769
18.2219,-67.2113,-0.041371610845295,-0.0009250398724082
18.2398,-67.49,-0.0678056951423785,0.2243886097152428
18.2398,-67.4529,-0.0645659163987138,0.1511254019292604
18.2398,-67.4343,-0.0563023679417122,0.1560655737704918
18.2398,-67.4157,-0.0492096774193548,0.10396774193548382
18.2398,-67.3971,-0.042077922077922,0.063814935064935
18.2398,-67.3786,-0.0346935483870967,0.05393548387096771
18.2398,-67.36,-0.0231067961165048,0.031051779935275
18.2398,-67.3414,-0.021744,0.011856
18.2398,-67.3228,-0.0208173076923076,-0.0034134615384615
18.2398,-67.3042,-0.017424,-0.0152319999999999
18.2398,-67.2857,-0.0300958466453674,-0.026964856230031895
18.2398,-67.2671,-0.031086261980830598,-0.02444089456869
18.2398,-67.2485,-0.041664,-0.008048
18.2398,-67.2299,-0.05327361563517909,0.0167100977198697
18.2578,-67.4715,-0.0547325769854133,0.1603079416531604
18.2578,-67.4343,-0.0417948717948717,0.12283760683760682
18.2578,-67.4157,-0.0397568881685575,0.0952025931928687
18.2578,-67.3971,-0.0358603896103896,0.0625
18.2578,-67.3786,-0.0203241491085899,0.03967585089141
18.2578,-67.36,-0.0108038585209003,0.0205466237942122
18.2578,-67.3414,-0.0089727126805778,0.0040449438202247
18.2578,-67.3228,-0.016016,-0.008448
18.2578,-67.3042,-0.0259265175718849,-0.0113738019169329
18.2578,-67.2857,-0.0323642172523961,-0.0238817891373801
18.2578,-67.2671,-0.0475399361022364,-0.0243929712460063
18.2578,-67.2485,-0.0538141025641025,-0.0076121794871794
18.2578,-67.2299,-0.0635714285714285,0.014756097560975602
18.2758,-67.936,-0.0868608414239482,-0.0465695792880258
18.2758,-67.8802,-0.0832289950576606,-0.073986820428336
18.2758,-67.8245,-0.0834345047923322,-0.0788977635782747
18.2758,-67.7687,-0.0829712460063897,-0.0724121405750798
18.2758,-67.713,-0.0845614035087719,-0.0311961722488038
18.2758,-67.6573,-0.0913078149920255,0.0196491228070175
18.2758,-67.6015,-0.0903030303030303,0.0688676236044657
18.2758,-67.5458,-0.0859170653907496,0.0877671451355661
18.2758,-67.49,-0.069090909090909,0.0819457735247208
18.2758,-67.4529,-0.0371951219512195,0.1158536585365853
18.2758,-67.4343,-0.0413058720420683,0.084145486415425
18.2758,-67.4157,-0.0240421455938697,0.0811685823754789
18.2758,-67.3971,-0.0219471947194719,0.0534158415841584
18.2758,-67.3786,-0.0231650641025641,0.0214182692307692
18.2758,-67.36,-0.0080868167202572,0.0055144694533762
18.2758,-67.3414,-0.0083173076923076,-0.0084615384615384
18.2758,-67.3228,-0.0266666666666666,-0.0090887290167865
18.2758,-67.3042,-0.0325718849840255,-0.0144728434504792
18.2758,-67.2857,-0.0399361022364217,-0.0116613418530351
18.2758,-67.2671,-0.0445803357314148,-0.0090407673860911
18.2758,-67.2485,-0.05477272727272721,-0.0085551948051948
18.2758,-67.2113,-0.0459170653907496,0.0023763955342902
18.2938,-67.4343,-0.028389261744966397,0.097986577181208
18.2938,-67.4157,-0.0158709677419354,0.074
18.2938,-67.3971,-0.0124688796680497,0.0474481327800829
18.2938,-67.3786,-0.0070318021201413,0.0293462897526501
18.2938,-67.36,-0.014388254486133699,-0.0045840130505709
18.2938,-67.3414,-0.0161950286806883,-0.0279923518164435
18.2938,-67.3228,-0.0211183144246353,-0.0260777957860615
18.2938,-67.3042,-0.03688,-0.028272
18.2938,-67.2857,-0.043616,-0.008912
18.2938,-67.2671,-0.0563004846526655,-0.0078352180936995
18.2938,-67.2485,-0.057126050420168,-0.0016302521008403
18.3118,-67.4157,0.04,0.1652173913043478
18.3118,-67.3971,-0.006692607003891,0.0587548638132295
18.3118,-67.3786,-0.0015109890109890002,0.0257967032967032
18.3118,-67.36,-0.0201872659176029,-0.0208239700374531
18.3118,-67.3414,-0.0256851311953352,-0.0341107871720116
18.3118,-67.3228,-0.0286567164179104,-0.0419651741293532
18.3118,-67.3042,-0.0193067226890756,-0.020882352941176404
18.3118,-67.2857,-0.0434640522875817,-0.0227233115468409
18.3118,-67.2671,-0.053902439024390195,-0.014417344173441702
18.3297,-67.936,-0.0852173913043478,-0.0215217391304347
18.3297,-67.8802,-0.0894638069705093,-0.0817158176943699
18.3297,-67.8245,-0.1014669051878354,-0.0983184257602862
18.3297,-67.7687,-0.1079796264855687,-0.0844991511035653
18.3297,-67.713,-0.1039772727272727,-0.0517532467532467
18.3297,-67.6573,-0.10429951690821251,-0.015088566827697202
18.3297,-67.6015,-0.0944976076555023,0.0243221690590111
18.3297,-67.5458,-0.0814832535885167,0.0312759170653907
18.3297,-67.49,-0.05744816586921849,0.0418660287081339
18.3297,-67.4343,-0.0374960127591706,0.0245773524720893
18.3297,-67.4157,-0.1249999999999999,-0.2299999999999999
18.3297,-67.3786,-0.0233386075949367,0.006439873417721499
18.3297,-67.36,-0.0855714285714285,-0.1052857142857142
18.3297,-67.3414,-0.1611111111111111,-0.1324999999999999
18.3297,-67.3228,-0.0382321187584345,-0.0192307692307692
18.3297,-67.3042,-0.0216666666666666,0.0133333333333333
18.3297,-67.2857,0.0058620689655172,0.042068965517241305
18.3297,-67.2671,-0.0392663476874003,-0.0165709728867623
18.3837,-67.8802,-0.072156862745098,0.0503921568627451
18.3837,-67.8245,-0.1111666666666666,-0.1058333333333333
18.3837,-67.7687,-0.1114936708860759,-0.08792405063291141
18.3837,-67.713,-0.1178723404255319,-0.0733829787234042
18.3837,-67.6573,-0.129234135667396,-0.0697155361050328
18.3837,-67.6015,-0.1383711340206185,-0.0772371134020618
18.3837,-67.5458,-0.1235329341317365,-0.0646107784431137
18.3837,-67.4343,-0.0558498023715415,-0.00699604743083
18.3837,-67.3786,-0.0325581395348837,0.0004016913319238
