Latitude,Longitude,mean_U,mean_V,Speed,unit_U,unit_V
17.3049,-66.208,-0.148028846,0.007179487,0.148202849,-0.998825917,0.048443652
17.3049,-66.1523,-0.148604651,0.018189369,0.149713712,-0.992592124,0.121494341
17.3049,-66.0965,-0.158192771,0.02788296,0.160631293,-0.984819135,0.173583614
17.3049,-66.0408,-0.157686957,0.035634783,0.161663273,-0.975403709,0.220425962
17.3049,-65.9851,-0.149252669,0.039341637,0.154350651,-0.966971422,0.254884813
17.3049,-65.9293,-0.140516934,0.050338681,0.149261487,-0.941414538,0.337251637
17.3049,-65.8736,-0.129852941,0.077941176,0.151448385,-0.857407236,0.514638545
17.3049,-65.8178,-0.114320487,0.116896552,0.163505283,-0.699185279,0.714940519
17.3049,-65.7621,-0.122304527,0.140823045,0.186519509,-0.655719754,0.755004374
17.3049,-65.7064,-0.12058296,0.144147982,0.187933209,-0.641626674,0.767017086
17.3049,-65.6506,-0.134246575,0.120438356,0.180353932,-0.744350701,0.667788914
17.3049,-65.5949,-0.14815625,0.0846875,0.170652416,-0.86817552,0.496257258
17.3049,-65.5391,-0.153547009,0.06017094,0.164915815,-0.931062973,0.364858521
17.3049,-65.4834,-0.028659794,0.099896907,0.103926781,-0.275769089,0.961223912
17.3049,-65.4277,-0.035151515,0.061818182,0.071113407,-0.494302224,0.869290119
17.3049,-65.3719,-0.0445,0.0585,0.073501701,-0.605428168,0.795899952
17.3588,-67.6573,-0.118888889,0.096666667,0.153228628,-0.775892147,0.630865577
17.3588,-67.6015,-0.056964286,0.066607143,0.087643832,-0.649952019,0.759975245
17.3588,-67.5458,-0.026153846,0.051978022,0.058187099,-0.449478438,0.893291181
17.3588,-67.49,0.108773006,-0.015889571,0.109927455,0.989498086,-0.14454597
17.3588,-67.4343,0.140149813,-0.021947566,0.141857907,0.987959122,-0.154715138
17.3588,-67.3786,0.146153846,-0.017855478,0.1472405,0.992619871,-0.121267436
17.3588,-67.3228,0.118993576,-0.013576017,0.119765518,0.993554553,-0.113354973
17.3588,-67.2671,0.07802,-0.01012,0.078673597,0.991692301,-0.128632736
17.3588,-67.2113,0.01088729,-0.01822542,0.021229673,0.512833629,-0.858488013
17.3588,-67.1556,0.011399594,-0.021014199,0.023907055,0.47682971,-0.878995693
17.3588,-67.0999,-0.096654676,-0.044244604,0.106300101,-0.909262319,-0.41622354
17.3588,-67.0441,-0.078823529,-0.049803922,0.093239366,-0.845388946,-0.534151224
17.3588,-66.9884,-0.079965398,-0.06283737,0.101700541,-0.786282919,-0.617866629
17.3588,-66.9326,-0.112796421,-0.058501119,0.127064603,-0.887709227,-0.460404528
17.3588,-66.8769,-0.123955823,-0.058714859,0.137158597,-0.90374082,-0.428080051
17.3588,-66.8212,-0.13553816,-0.064618395,0.150153688,-0.902662881,-0.430348373
17.3588,-66.7654,-0.141358025,-0.071022928,0.158197179,-0.893555914,-0.448951923
17.3588,-66.7097,-0.142763578,-0.076118211,0.161788199,-0.882410332,-0.470480612
17.3588,-66.6539,-0.152708333,-0.080753205,0.172745232,-0.884008962,-0.467469951
17.3588,-66.5982,-0.157106109,-0.076768489,0.174859173,-0.898472219,-0.439030377
17.3588,-66.5425,-0.161631321,-0.064225122,0.173923979,-0.929321664,-0.369271235
17.3588,-66.4867,-0.15389694,-0.046747182,0.160840192,-0.956831366,-0.29064366
17.3588,-66.431,-0.151680129,-0.030759289,0.154767553,-0.98005122,-0.198745077
17.3588,-66.3752,-0.144379085,-0.017254902,0.145406505,-0.992934151,-0.118666644
17.3588,-66.3195,-0.146784,-0.008016,0.147002717,-0.998512154,-0.054529604
17.3588,-66.2638,-0.147142857,0.002323391,0.147161199,-0.999875361,0.015788067
17.3588,-66.208,-0.140422078,0.013506494,0.141070143,-0.995406077,0.095743105
17.3588,-66.1523,-0.14872093,0.018986711,0.149928017,-0.991948891,0.126638845
17.3588,-66.0965,-0.1478798,0.027946578,0.15049733,-0.982607463,0.18569484
17.3588,-66.0408,-0.140909091,0.03041958,0.144155204,-0.97748182,0.211019648
17.3588,-65.9851,-0.141478261,0.041252174,0.14736974,-0.960022466,0.279922961
17.3588,-65.9293,-0.139031079,0.057330896,0.15038774,-0.924484126,0.381220542
17.3588,-65.8736,-0.132327273,0.088381818,0.159128416,-0.831575376,0.555411913
17.3588,-65.8178,-0.132504673,0.113719626,0.174612834,-0.758848419,0.651267285
17.3588,-65.7621,-0.119275654,0.130925553,0.177110649,-0.67345275,0.739230271
17.3588,-65.7064,-0.104214123,0.133143508,0.169079204,-0.61636275,0.787462355
17.3588,-65.6506,-0.107637363,0.10260989,0.148709756,-0.723808349,0.690001068
17.3588,-65.5949,-0.120171674,0.062918455,0.135646464,-0.88591822,0.463841468
17.3588,-65.5391,-0.054557823,0.077959184,0.09515351,-0.573366378,0.819299089
17.3588,-65.4834,-0.037017544,0.061315789,0.071623492,-0.516835229,0.856084894
17.3588,-65.4277,-0.061666667,-0.043333333,0.07536946,-0.818191697,-0.574945517
17.4128,-67.713,-0.10125,0.1225,0.158927067,-0.637084684,0.770793815
17.4128,-67.6573,-0.086031746,0.098730159,0.130954594,-0.656958597,0.753926656
17.4128,-67.6015,-0.108,0.117555556,0.159634923,-0.676543691,0.736402495
17.4128,-67.5458,-0.052184874,0.073865546,0.090439925,-0.57701147,0.816736043
17.4128,-67.49,-0.023693182,0.053409091,0.058428571,-0.405506785,0.914092034
17.4128,-67.4343,0.054085106,0.016893617,0.056662095,0.954520058,0.298146706
17.4128,-67.3786,0.097634615,0.009365385,0.098082764,0.995430916,0.09548451
17.4128,-67.3228,0.121977612,0.002910448,0.122012329,0.99971546,0.023853719
17.4128,-67.2671,0.100367647,-0.002463235,0.100397869,0.999698978,-0.024534737
17.4128,-67.2113,0.094594595,-0.019343629,0.096552127,0.979725637,-0.200343896
17.4128,-67.1556,0.018247012,-0.023167331,0.029490315,0.618745924,-0.785591167
17.4128,-67.0999,-0.001367041,-0.025749064,0.025785327,-0.053016245,-0.99859365
17.4128,-67.0441,-0.064047619,-0.043720238,0.077547126,-0.82591867,-0.563789278
17.4128,-66.9884,-0.061930693,-0.036287129,0.071778593,-0.862801711,-0.505542489
17.4128,-66.9326,-0.071370262,-0.054810496,0.089988359,-0.793105498,-0.609084288
17.4128,-66.8769,-0.073019802,-0.041287129,0.083883958,-0.870485887,-0.492193376
17.4128,-66.8212,-0.111121157,-0.05159132,0.122513574,-0.907010981,-0.42110697
17.4128,-66.7654,-0.120053763,-0.06390681,0.136003627,-0.882724721,-0.469890484
17.4128,-66.7097,-0.129665072,-0.068022329,0.146424274,-0.885543552,-0.464556365
17.4128,-66.6539,-0.129688474,-0.069470405,0.147123205,-0.881495709,-0.472192032
17.4128,-66.5982,-0.146978998,-0.059256866,0.15847461,-0.92746086,-0.37392025
17.4128,-66.5425,-0.150776545,-0.056782884,0.161114439,-0.935835087,-0.352438208
17.4128,-66.4867,-0.154952229,-0.04339172,0.160913128,-0.962955797,-0.26965929
17.4128,-66.431,-0.149232,-0.030032,0.152223884,-0.980345502,-0.197288357
17.4128,-66.3752,-0.149235569,-0.016879875,0.150187168,-0.993663917,-0.11239226
17.4128,-66.3195,-0.145716511,-0.00453271,0.145786992,-0.999516548,-0.031091322
17.4128,-66.2638,-0.14374415,0.002340094,0.143763196,-0.999867514,0.016277418
17.4128,-66.208,-0.141509434,0.012484277,0.142059062,-0.99613099,0.08788089
17.4128,-66.1523,-0.135315024,0.018642973,0.136593251,-0.990642095,0.136485312
17.4128,-66.0965,-0.131610738,0.025016779,0.133967256,-0.98240975,0.186738008
17.4128,-66.0408,-0.132314335,0.042487047,0.138968458,-0.952117745,0.305731582
17.4128,-65.9851,-0.134155172,0.05387931,0.144570365,-0.927957626,0.372685719
17.4128,-65.9293,-0.140212766,0.073102837,0.158125408,-0.886718764,0.462309239
17.4128,-65.8736,-0.124729242,0.099945848,0.159832901,-0.780372756,0.62531461
17.4128,-65.8178,-0.121048689,0.114625468,0.166708677,-0.726109109,0.687579495
17.4128,-65.7621,-0.09758547,0.12215812,0.156350664,-0.624144903,0.781308607
17.4128,-65.7064,-0.100679157,0.112201405,0.15074962,-0.667856787,0.744289804
17.4128,-65.6506,-0.088053097,0.092684366,0.127842636,-0.68876159,0.724987912
17.4128,-65.5949,-0.077681818,0.058045455,0.096972881,-0.801067446,0.598574095
17.4128,-65.5391,-0.041880342,0.036068376,0.055271066,-0.757726322,0.652572465
17.4128,-65.4834,-0.028985507,0.021884058,0.036319026,-0.79808053,0.6025508
17.4128,-65.4277,-0.008571429,0.012857143,0.015452363,-0.554700196,0.832050294
17.4128,-65.3162,0.12,0.17,0.20808652,0.576683198,0.816967863
17.4667,-67.8245,-0.048181818,0.088181818,0.10048642,-0.479485865,0.877549603
17.4667,-67.7687,-0.025714286,0.048571429,0.05495824,-0.46788772,0.883787916
17.4667,-67.713,-0.063529412,0.112352941,0.129070405,-0.492207424,0.870477944
17.4667,-67.6573,-0.092526316,0.139473684,0.167373916,-0.55281204,0.833305976
17.4667,-67.6015,-0.050224719,0.111910112,0.12266375,-0.409450379,0.912332388
17.4667,-67.5458,-0.069509804,0.102745098,0.124049055,-0.560341262,0.828261837
17.4667,-67.49,-0.048663366,0.068118812,0.083715565,-0.581294131,0.813693513
17.4667,-67.4343,-0.013115385,0.048346154,0.050093552,-0.261817823,0.965117313
17.4667,-67.3786,0.028461538,0.028128205,0.040015686,0.711259548,0.702929481
17.4667,-67.3228,0.084353147,0.015769231,0.085814463,0.982971216,0.183759593
17.4667,-67.2671,0.071923077,0.013461538,0.073172003,0.982931641,0.183971163
17.4667,-67.2113,0.094131627,-0.013656307,0.095117075,0.989639633,-0.143573666
17.4667,-67.1556,0.05634188,-0.016495726,0.058707039,0.959712514,-0.280983791
17.4667,-67.0999,0.032218543,-0.01942053,0.037619031,0.856442662,-0.516242159
17.4667,-67.0441,0.004145161,-0.023516129,0.023878666,0.173592666,-0.98481754
17.4667,-66.9884,-0.049328859,-0.041387025,0.064391165,-0.766081169,-0.642743838
17.4667,-66.9326,-0.050619658,-0.034294872,0.061143176,-0.827887282,-0.560894507
17.4667,-66.8769,-0.057096774,-0.03125,0.065089201,-0.877208094,-0.480110362
17.4667,-66.8212,-0.069387755,-0.029306122,0.075322702,-0.921206405,-0.389074234
17.4667,-66.7654,-0.098640133,-0.046849088,0.109200333,-0.903295161,-0.429019642
17.4667,-66.7097,-0.095437202,-0.045993641,0.105941845,-0.900845195,-0.434140455
17.4667,-66.6539,-0.101959565,-0.047978227,0.112683908,-0.904828085,-0.425777096
17.4667,-66.5982,-0.120762053,-0.059004666,0.13440619,-0.898485796,-0.43900259
17.4667,-66.5425,-0.144498382,-0.051003236,0.15323548,-0.942982535,-0.332842212
17.4667,-66.4867,-0.144744409,-0.04428115,0.151366324,-0.956252386,-0.292542944
17.4667,-66.431,-0.143236246,-0.032864078,0.146958054,-0.974674349,-0.223628965
17.4667,-66.3752,-0.135727848,-0.020458861,0.137261115,-0.98882956,-0.149050667
17.4667,-66.3195,-0.138985959,-0.002402496,0.139006723,-0.999850632,-0.017283309
17.4667,-66.2638,-0.134403101,0.005054264,0.134498101,-0.999293671,0.037578698
17.4667,-66.208,-0.127484076,0.009028662,0.12780339,-0.997501525,0.070644937
17.4667,-66.1523,-0.13410596,0.025960265,0.136595549,-0.981774015,0.190052056
17.4667,-66.0965,-0.120363636,0.027570248,0.123480863,-0.974755387,0.223275472
17.4667,-66.0408,-0.118561873,0.042976589,0.126110685,-0.940141376,0.340784674
17.4667,-65.9851,-0.123128205,0.063230769,0.138414902,-0.88955888,0.456820533
17.4667,-65.9293,-0.128396552,0.081413793,0.152032497,-0.844533597,0.535502571
17.4667,-65.8736,-0.109146341,0.105487805,0.151791307,-0.719055285,0.694952874
17.4667,-65.8178,-0.098238636,0.11,0.147481625,-0.666107635,0.745855628
17.4667,-65.7621,-0.098483034,0.105788423,0.144534074,-0.681382815,0.731927223
17.4667,-65.7064,-0.019790419,0.115359281,0.117044541,-0.169084513,0.985601556
17.4667,-65.6506,-0.028327402,0.089893238,0.094250921,-0.300553055,0.953765097
17.4667,-65.5949,-0.043511111,0.0552,0.07028696,-0.619049549,0.785351931
17.4667,-65.5391,-0.010581395,0.044186047,0.045435368,-0.232888956,0.972503334
17.4667,-65.4834,-0.00516129,0.016612903,0.017396191,-0.296690824,0.954973589
17.4667,-65.4277,-0.013333333,-0.051666667,0.053359369,-0.249878019,-0.968277324
17.5206,-67.8802,-0.052857143,0.09,0.10437374,-0.506421855,0.86228586
17.5206,-67.8245,-0.037291667,0.092291667,0.099541048,-0.374636068,0.927171945
17.5206,-67.7687,-0.045979381,0.111752577,0.120841806,-0.38049234,0.924784072
17.5206,-67.713,-0.059701493,0.122835821,0.136575646,-0.437131321,0.899397692
17.5206,-67.6573,-0.05,0.119490446,0.129529791,-0.386011587,0.922493932
17.5206,-67.6015,-0.051451613,0.120725806,0.131232575,-0.392064339,0.919937799
17.5206,-67.5458,-0.05748503,0.105449102,0.120100132,-0.47864252,0.878009873
17.5206,-67.49,-0.034242424,0.068969697,0.077002355,-0.444693206,0.895682953
17.5206,-67.4343,-0.026123188,0.060434783,0.065839076,-0.396773315,0.917916628
17.5206,-67.3786,-0.030075758,0.052449495,0.060460737,-0.497442788,0.867496785
17.5206,-67.3228,-0.026948718,0.043025641,0.050768486,-0.530815866,0.847487178
17.5206,-67.2671,0.049052453,0.018375635,0.052381362,0.936448598,0.350804822
17.5206,-67.2113,0.089621622,-0.008468468,0.090020831,0.995565366,-0.09407232
17.5206,-67.1556,0.066405229,-0.01254902,0.067580562,0.982608419,-0.18568978
17.5206,-67.0999,0.04876947,-0.014859813,0.050983088,0.956581331,-0.291465535
17.5206,-67.0441,0.033032659,-0.02125972,0.039282722,0.840895369,-0.541197726
17.5206,-66.9884,-0.00316129,-0.028677419,0.028851138,-0.109572467,-0.99397881
17.5206,-66.9326,-0.034623431,-0.036966527,0.050648851,-0.68359756,-0.729859148
17.5206,-66.8769,-0.052693069,-0.025366337,0.058480857,-0.901031079,-0.433754533
17.5206,-66.8212,-0.056618705,-0.024694245,0.0617696,-0.916611166,-0.399779902
17.5206,-66.7654,-0.061450253,-0.024839798,0.066280835,-0.92711947,-0.374765911
17.5206,-66.7097,-0.069065421,-0.031682243,0.075985504,-0.908928898,-0.416951146
17.5206,-66.6539,-0.077906977,-0.033410853,0.084768993,-0.919050402,-0.394140023
17.5206,-66.5982,-0.090144928,-0.039291465,0.098335788,-0.916705193,-0.39956425
17.5206,-66.5425,-0.121449045,-0.047643312,0.130459785,-0.930930893,-0.365195389
17.5206,-66.4867,-0.126864,-0.037488,0.132286903,-0.959006503,-0.283384063
17.5206,-66.431,-0.129559748,-0.026996855,0.13234258,-0.978972512,-0.203992209
17.5206,-66.3752,-0.130434109,-0.021426357,0.132182243,-0.986774814,-0.162097087
17.5206,-66.3195,-0.125626959,-0.012319749,0.126229589,-0.995225924,-0.097597951
17.5206,-66.2638,-0.117507788,-0.001137072,0.11751329,-0.999953185,-0.009676111
17.5206,-66.208,-0.11384252,0.00792126,0.114117771,-0.997588007,0.069413026
17.5206,-66.1523,-0.111714744,0.016394231,0.112911269,-0.989402956,0.1451957
17.5206,-66.0965,-0.111742671,0.027947883,0.115184672,-0.970117543,0.242635433
17.5206,-66.0408,-0.10690671,0.045319149,0.116115761,-0.920690777,0.390292829
17.5206,-65.9851,-0.10714527,0.061739865,0.123660502,-0.866446991,0.499269077
17.5206,-65.9293,-0.100813149,0.079221453,0.128215949,-0.786276196,0.617875185
17.5206,-65.8736,-0.096643836,0.096455479,0.1365419,-0.707796182,0.706416707
17.5206,-65.8178,-0.083242718,0.103203883,0.13259107,-0.627815423,0.778362252
17.5206,-65.7621,-0.011184971,0.121560694,0.122074182,-0.091624379,0.99579364
17.5206,-65.7064,-0.001174497,0.109395973,0.109402278,-0.010735578,0.999942372
17.5206,-65.6506,-0.004666667,0.074666667,0.074812358,-0.062378286,0.998052578
17.5206,-65.5949,0.002033898,0.032881356,0.0329442,0.061737675,0.99809241
17.5206,-65.5391,-0.02046875,-0.01203125,0.023742803,-0.862103343,-0.506732499
17.5206,-65.4834,-0.007272727,-0.07,0.07037679,-0.103339855,-0.994646105
17.5746,-67.936,-0.019166667,0.033333333,0.038450907,-0.498471124,0.866906303
17.5746,-67.8802,-0.02295082,0.07147541,0.075069796,-0.305726414,0.952119404
17.5746,-67.8245,-0.039117647,0.093627451,0.101470636,-0.385507066,0.922704883
17.5746,-67.7687,-0.055502392,0.103397129,0.117351957,-0.472956682,0.881085681
17.5746,-67.713,-0.044460432,0.134172662,0.141347208,-0.314547647,0.949241686
17.5746,-67.6573,-0.048681672,0.10437299,0.115167818,-0.422702044,0.906268714
17.5746,-67.6015,-0.062660194,0.113650485,0.129779555,-0.482820229,0.875719491
17.5746,-67.5458,-0.027106227,0.093076923,0.096943598,-0.279608223,0.960114182
17.5746,-67.49,-0.021428571,0.086023166,0.088651953,-0.241715729,0.970347106
17.5746,-67.4343,-0.033465347,0.074719472,0.081871417,-0.408754945,0.912644178
17.5746,-67.3786,-0.033409962,0.063678161,0.071910595,-0.464604159,0.885518478
17.5746,-67.3228,-0.027780488,0.044926829,0.052822112,-0.525925354,0.85053073
17.5746,-67.2671,-0.000797101,0.018743961,0.018760902,-0.042487373,0.999097004
17.5746,-67.2113,0.069591837,-0.008826531,0.070149351,0.992052474,-0.125824837
17.5746,-67.1556,0.059664,-0.016848,0.061997161,0.962366644,-0.271754378
17.5746,-67.0999,0.059471229,-0.016345257,0.061676531,0.964244063,-0.265015824
17.5746,-67.0441,0.041514683,-0.018948995,0.045634782,0.909715817,-0.415231419
17.5746,-66.9884,0.022503888,-0.020124417,0.030189686,0.745416437,-0.666599081
17.5746,-66.9326,-0.010238474,-0.026502385,0.028411314,-0.360366082,-0.93281096
17.5746,-66.8769,-0.041096154,-0.0175,0.044667033,-0.920055594,-0.391787829
17.5746,-66.8212,-0.044238754,-0.015224913,0.046785312,-0.945569301,-0.3254208
17.5746,-66.7654,-0.050247117,-0.015963756,0.052722047,-0.953057013,-0.3027909
17.5746,-66.7097,-0.052712418,-0.02001634,0.056384864,-0.934868233,-0.354994912
17.5746,-66.6539,-0.055562806,-0.019396411,0.058851051,-0.94412598,-0.329584789
17.5746,-66.5982,-0.085617089,-0.036360759,0.093018228,-0.920433454,-0.390899293
17.5746,-66.5425,-0.087424961,-0.029399684,0.092235921,-0.947840705,-0.318744408
17.5746,-66.4867,-0.105474684,-0.031313291,0.110024684,-0.95864564,-0.284602419
17.5746,-66.431,-0.111828299,-0.0254531,0.114688398,-0.975061998,-0.22193265
17.5746,-66.3752,-0.109968603,-0.022307692,0.112208408,-0.980038886,-0.19880589
17.5746,-66.3195,-0.103870458,-0.014849921,0.104926604,-0.989934432,-0.141526748
17.5746,-66.2638,-0.108203125,-0.007265625,0.108446787,-0.997753167,-0.066997144
17.5746,-66.208,-0.101011236,-0.000754414,0.101014053,-0.999972111,-0.007468408
17.5746,-66.1523,-0.096201923,0.013301282,0.097117115,-0.990576405,0.136961255
17.5746,-66.0965,-0.098097561,0.025430894,0.101340327,-0.968001229,0.250945454
17.5746,-66.0408,-0.087434211,0.041694079,0.096866596,-0.902624994,0.430427833
17.5746,-65.9851,-0.081418803,0.057589744,0.09972763,-0.816411698,0.577470294
17.5746,-65.9293,-0.077140351,0.079017544,0.110428284,-0.698556093,0.715555298
17.5746,-65.8736,-0.037204969,0.106335404,0.112656237,-0.330252189,0.943892733
17.5746,-65.8178,-0.023514739,0.106870748,0.109427144,-0.214889454,0.976638379
17.5746,-65.7621,-0.010257235,0.10778135,0.108268326,-0.094739017,0.995502144
17.5746,-65.7064,0.027090909,0.091454545,0.095382657,0.284023427,0.958817341
17.5746,-65.6506,0.014137931,0.061517241,0.063120932,0.223981658,0.97459336
17.5746,-65.5949,0.018062016,0.030232558,0.035217098,0.51287632,0.85846251
17.5746,-65.5391,0.018867925,0.013867925,0.023416189,0.805764104,0.592236616
17.5746,-65.4834,0.00375,-0.04375,0.04391042,0.085401141,-0.996346649
17.5746,-65.4277,0.054,-0.082,0.098183502,0.54999057,-0.835170865
17.6285,-67.9917,-0.11,0.19,0.219544984,-0.501036271,0.865426285
17.6285,-67.936,-0.068846154,0.114615385,0.133702952,-0.514918728,0.857239
17.6285,-67.8802,-0.05394958,0.08,0.096491228,-0.559113825,0.829090906
17.6285,-67.8245,-0.057442623,0.082786885,0.1007637,-0.570072583,0.821594334
17.6285,-67.7687,-0.026926829,0.086341463,0.090442813,-0.297722156,0.954652564
17.6285,-67.713,-0.050836653,0.117868526,0.128364149,-0.39603467,0.918235558
17.6285,-67.6573,-0.040936396,0.116042403,0.123051322,-0.332677416,0.943040687
17.6285,-67.6015,-0.060170648,0.129351536,0.142661581,-0.421771916,0.906701964
17.6285,-67.5458,-0.061993127,0.131597938,0.145468777,-0.426161052,0.904647311
17.6285,-67.49,-0.042114754,0.107737705,0.115676556,-0.364073375,0.931370269
17.6285,-67.4343,-0.024485294,0.083768382,0.087273544,-0.280558036,0.959837064
17.6285,-67.3786,-0.012304147,0.066866359,0.067988985,-0.18097266,0.983488127
17.6285,-67.3228,-0.025422741,0.060437318,0.065566646,-0.387738918,0.92176924
17.6285,-67.2671,-0.009258373,0.029090909,0.03052865,-0.303268347,0.952905194
17.6285,-67.2113,0.026299376,-0.005945946,0.02696315,0.975382184,-0.220521189
17.6285,-67.1556,0.045653543,-0.02119685,0.050334407,0.9070047,-0.421120499
17.6285,-67.0999,0.052472784,-0.019237947,0.055888207,0.938888307,-0.344221943
17.6285,-67.0441,0.042372881,-0.018721109,0.046324303,0.914700902,-0.404131489
17.6285,-66.9884,0.025138889,-0.016898148,0.030290446,0.829927975,-0.557870554
17.6285,-66.9326,0.007488372,-0.009891473,0.012406327,0.603592992,-0.797292606
17.6285,-66.8769,-0.019023622,-0.008992126,0.02104178,-0.904088039,-0.42734625
17.6285,-66.8212,-0.038192982,-0.002578947,0.038279954,-0.997728013,-0.067370702
17.6285,-66.7654,-0.045066225,-0.010413907,0.046253801,-0.974324793,-0.225147059
17.6285,-66.7097,-0.049463722,-0.021735016,0.054028425,-0.915512938,-0.402288529
17.6285,-66.6539,-0.057874396,-0.026602254,0.06369557,-0.908609436,-0.417646852
17.6285,-66.5982,-0.06078727,-0.024204355,0.065428915,-0.92905819,-0.369933614
17.6285,-66.5425,-0.074661417,-0.033700787,0.081915019,-0.911449676,-0.411411581
17.6285,-66.4867,-0.081430868,-0.025080386,0.085205704,-0.955697378,-0.294351019
17.6285,-66.431,-0.095204583,-0.03396072,0.101080379,-0.941870058,-0.335977371
17.6285,-66.3752,-0.09571885,-0.026789137,0.099396962,-0.962995727,-0.269516661
17.6285,-66.3195,-0.096022187,-0.022329635,0.098584345,-0.974010501,-0.226502855
17.6285,-66.2638,-0.096998395,-0.019261637,0.098892362,-0.980848195,-0.19477376
17.6285,-66.208,-0.096368,-0.00808,0.096706142,-0.996503411,-0.083552087
17.6285,-66.1523,-0.086756329,0.007389241,0.08707044,-0.996392451,0.084865087
17.6285,-66.0965,-0.082889246,0.021284109,0.08557827,-0.968578184,0.24870927
17.6285,-66.0408,-0.075385906,0.033154362,0.082354396,-0.915384114,0.402581574
17.6285,-65.9851,-0.072735043,0.055521368,0.091504146,-0.794882485,0.60676341
17.6285,-65.9293,-0.046997886,0.086342495,0.098304769,-0.478083476,0.878314403
17.6285,-65.8736,-0.029212766,0.101893617,0.105998561,-0.275595874,0.96127359
17.6285,-65.8178,0.018415842,0.107260726,0.108830173,0.169216322,0.985578935
17.6285,-65.7621,0.048253968,0.108492063,0.118739098,0.406386517,0.913701264
17.6285,-65.7064,0.051687243,0.093621399,0.106941748,0.48332147,0.875442949
17.6285,-65.6506,0.056625,0.08475,0.101926214,0.555548938,0.831483841
17.6285,-65.5949,0.044225352,0.027887324,0.052283694,0.84587276,0.533384734
17.6285,-65.5391,0.049122807,0.037368421,0.061720734,0.795888245,0.605443558
17.6285,-65.4834,0.029444444,0.018333333,0.034685536,0.848896909,0.528558453
17.6285,-65.4277,-0.0125,-0.11,0.110707949,-0.112909688,-0.993605255
17.6285,-65.3719,0.125,0.005,0.12509996,0.999200959,0.039968038
17.6825,-68.0474,-0.033333333,-0.013333333,0.035901099,-0.928476691,-0.371390676
17.6825,-67.9917,-0.026111111,0.052962963,0.059049687,-0.442188813,0.896921989
17.6825,-67.936,-0.030990566,0.033867925,0.045906987,-0.675072963,0.73775097
17.6825,-67.8802,-0.038997555,0.059144254,0.070843857,-0.550471933,0.834853671
17.6825,-67.8245,-0.022183406,0.048296943,0.05314789,-0.417390155,0.908727384
17.6825,-67.7687,-0.022055336,0.083083004,0.085960592,-0.256574966,0.966524333
17.6825,-67.713,-0.026178451,0.112104377,0.115120383,-0.22740066,0.973801284
17.6825,-67.6573,-0.019495935,0.130097561,0.131550245,-0.148201435,0.988957196
17.6825,-67.6015,-0.023636364,0.134231975,0.136297105,-0.173417944,0.984848322
17.6825,-67.5458,-0.021876877,0.128093093,0.129947829,-0.16835123,0.985727073
17.6825,-67.49,-0.013941176,0.105647059,0.106562927,-0.130825765,0.991405376
17.6825,-67.4343,-0.017364568,0.092532943,0.094148148,-0.184438765,0.982844007
17.6825,-67.3786,-0.013864662,0.072676692,0.073987366,-0.187392285,0.982285158
17.6825,-67.3228,-0.019964029,0.065503597,0.068478345,-0.291537841,0.956559296
17.6825,-67.2671,0.002119816,0.036082949,0.036145164,0.058647284,0.998278767
17.6825,-67.2113,0.031670762,0.004766585,0.032027449,0.988863081,0.148828113
17.6825,-67.1556,0.015939716,-0.018953901,0.024765397,0.64362853,-0.76533804
17.6825,-67.0999,0.032694136,-0.020950872,0.038830987,0.841959956,-0.53954002
17.6825,-67.0441,0.032449923,-0.016610169,0.036454015,0.890160458,-0.455647186
17.6825,-66.9884,0.021960184,-0.010444104,0.024317257,0.903069942,-0.429493515
17.6825,-66.9326,0.004226646,0.000474732,0.004253223,0.9937513,0.111616994
17.6825,-66.8769,-0.009662058,0.00890937,0.013142764,-0.735161817,0.67789166
17.6825,-66.8212,-0.029339623,0.000691824,0.029347778,-0.999722111,0.023573297
17.6825,-66.7654,-0.037759197,-0.005434783,0.038148314,-0.989799904,-0.142464557
17.6825,-66.7097,-0.04003125,-0.020078125,0.044784284,-0.893868263,-0.44832971
17.6825,-66.6539,-0.051022013,-0.034638365,0.061668972,-0.827353061,-0.561682217
17.6825,-66.5982,-0.062755776,-0.036353135,0.072524739,-0.865301636,-0.501251513
17.6825,-66.5425,-0.066006768,-0.038358714,0.076343201,-0.864605715,-0.50245095
17.6825,-66.4867,-0.062991453,-0.018461538,0.065641081,-0.959634603,-0.281249762
17.6825,-66.431,-0.075932203,-0.021205273,0.078837574,-0.963147384,-0.268974195
17.6825,-66.3752,-0.085318417,-0.026488812,0.089335824,-0.955030279,-0.296508291
17.6825,-66.3195,-0.093113674,-0.026293245,0.096754798,-0.962367504,-0.271751333
17.6825,-66.2638,-0.092113821,-0.021739837,0.094644475,-0.973261477,-0.229700017
17.6825,-66.208,-0.085081433,-0.015586319,0.086497304,-0.98363104,-0.180194277
17.6825,-66.1523,-0.077191011,-0.00470305,0.077334151,-0.998149076,-0.060814656
17.6825,-66.0965,-0.073143322,0.011579805,0.074054287,-0.987698686,0.156369131
17.6825,-66.0408,-0.067100694,0.02921875,0.073186328,-0.916847404,0.399237822
17.6825,-65.9851,-0.043491736,0.051714876,0.067571884,-0.643636571,0.765331277
17.6825,-65.9293,-0.021700288,0.06443804,0.067993849,-0.319150752,0.947703961
17.6825,-65.8736,-0.005610465,0.076715116,0.07692,-0.072938964,0.997336406
17.6825,-65.8178,0.02719697,0.09030303,0.094309663,0.288379462,0.957516207
